#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    5.3692      13.33734     6.789387      7.010587     13.57877
    5.3788      13.40492     6.823937      7.046407     13.64787
    5.3884      13.47169     6.858513      7.082728     13.71703
     5.398      13.53863     6.893108      7.118098     13.78622
    5.4076      13.60625     6.927654      7.153229     13.85531
    5.4172      13.67423     6.962159      7.188903     13.92432
    5.4268      13.74318     6.997151       7.22487      13.9943
    5.4364      13.81249     7.032417      7.260772     14.06483
     5.446      13.88162      7.06802      7.296815     14.13604
    5.4556      13.95145     7.103568      7.333269     14.20714
    5.4652      14.02155     7.139014      7.369386     14.27803
    5.4748      14.09155     7.174606      7.405734     14.34921
    5.4844      14.16137     7.210219      7.442819     14.42044
     5.494       14.2311     7.245773      7.479726     14.49155
    5.5036      14.30118     7.281672      7.516673     14.56334
    5.5132      14.37117     7.317723      7.553896     14.63545
    5.5228      14.44223     7.353725      7.590754     14.70745
    5.5324      14.51397     7.390216      7.627621     14.78043
     5.542      14.58561     7.426712      7.665904     14.85342
    5.5516      14.65804     7.463231      7.704038     14.92646
    5.5612      14.73095     7.500011      7.741736     15.00002
    5.5708      14.80366      7.53687      7.779562     15.07374
    5.5804      14.87636     7.573636      7.817239     15.14727
      5.59      14.94935     7.610424      7.854973     15.22085
    5.5995      15.02279     7.647501      7.892327       15.295
    5.6091      15.09649     7.684939       7.93016     15.36988
    5.6187      15.16963     7.722284      7.968308     15.44457
    5.6283      15.24271     7.759324      8.006361     15.51865
    5.6379      15.31661     7.796805      8.044741     15.59361
    5.6475      15.39133     7.834916      8.083021     15.66983
    5.6571      15.46621     7.873071      8.121835     15.74614
    5.6667      15.54089     7.911192      8.161915     15.82238
    5.6763      15.61557     7.949508      8.202492     15.89902
    5.6859      15.69065     7.987769      8.241992     15.97554
    5.6955       15.7666     8.026001      8.281335       16.052
    5.7051      15.84307     8.064706      8.321289     16.12941
    5.7147      15.91947     8.103629      8.360605     16.20726
    5.7243      15.99553     8.142517      8.399743     16.28503
    5.7339      16.07205     8.181741      8.439872     16.36348
    5.7435      16.14937     8.220973      8.480443     16.44195
    5.7531      16.22685       8.2601      8.520312      16.5202
    5.7627      16.30423     8.299225      8.560354     16.59845
    5.7723      16.38214     8.338479      8.601114     16.67696
    5.7819      16.45999     8.378225      8.641934     16.75645
    5.7915      16.53792     8.417876      8.682767     16.83575
    5.8011      16.61664     8.457503      8.723454     16.91501
    5.8107      16.69545     8.497224      8.764432     16.99445
    5.8203      16.77448     8.537008      8.806079     17.07402
    5.8299      16.85369     8.577382      8.847393     17.15476
    5.8395      16.93323     8.618061      8.888535     17.23612
    5.8491      17.01327     8.658591      8.929767     17.31718
    5.8587      17.09254     8.699347      8.970971     17.39869
    5.8683      17.17213     8.740314      9.012238     17.48063
    5.8778       17.2523     8.781263      9.053727     17.56253
    5.8874      17.33256      8.82236      9.095745     17.64472
     5.897      17.41382     8.863173      9.138397     17.72635
    5.9066      17.49484     8.904229      9.181662     17.80846
    5.9162       17.5755     8.945831      9.224859     17.89166
    5.9258      17.65646      8.98757      9.267573     17.97514
    5.9354      17.73798     9.029456       9.31058     18.05891
     5.945      17.82001      9.07157      9.353256     18.14314
    5.9546      17.90165     9.114008      9.395162     18.22802
    5.9642      17.98353     9.156588      9.438073     18.31318
    5.9738      18.06638     9.199167      9.481901     18.39833
    5.9834      18.14977     9.241804      9.524686     18.48361
     5.993      18.23366     9.284324      9.567804     18.56865
    6.0026      18.31789     9.327403      9.612182     18.65481
    6.0122      18.40187     9.370818      9.657054     18.74164
    6.0218      18.48539     9.413761      9.701905     18.82752
    6.0314      18.56973     9.456986      9.746916     18.91397
     6.041      18.65493     9.500321      9.792129     19.00064
    6.0506      18.73995     9.543616       9.83683     19.08723
    6.0602      18.82517     9.586845      9.880922     19.17369
    6.0698      18.91107      9.63015      9.925106      19.2603
    6.0794      18.99719     9.673968      9.969541     19.34794
     6.089      19.08278     9.718083      10.01416     19.43617
    6.0986      19.16809     9.762093      10.05959     19.52419
    6.1082      19.25392      9.80637      10.10485     19.61274
    6.1178      19.34025      9.85094      10.14992     19.70188
    6.1274      19.42741     9.895937      10.19575     19.79187
     6.137      19.51527     9.940952       10.2418      19.8819
    6.1465      19.60284     9.985403      10.28717     19.97081
    6.1561      19.69011        10.03      10.33272     20.05999
    6.1657      19.77765     10.07472      10.37847     20.14945
    6.1753      19.86531        10.12      10.42413     20.23999
    6.1849      19.95344     10.16524      10.47033     20.33048
    6.1945      20.04272     10.21019      10.51689     20.42038
    6.2041      20.13263     10.25532      10.56324     20.51063
    6.2137      20.22175      10.3004      10.60932     20.60081
    6.2233      20.31035     10.34564      10.65583     20.69128
    6.2329      20.40022     10.39138      10.70229     20.78275
    6.2425      20.49031      10.4373      10.74911     20.87461
    6.2521      20.58005     10.48334      10.79697     20.96668
    6.2617      20.67042     10.53003      10.84446     21.06005
    6.2713      20.76161     10.57677      10.89093     21.15355
    6.2809       20.8525     10.62348      10.93766     21.24696
    6.2905      20.94365      10.6703      10.98508     21.34059
    6.3001      21.03577     10.71718      11.03261     21.43436
    6.3097      21.12802     10.76425      11.08069      21.5285
    6.3193      21.22035      10.8112      11.13008      21.6224
    6.3289      21.31336     10.85809      11.17912     21.71618
    6.3385       21.4065      10.9054      11.22724      21.8108
    6.3481      21.49859     10.95296      11.27558     21.90592
    6.3577      21.59153     11.00107      11.32423     22.00214
    6.3673      21.68603     11.04911       11.3727     22.09822
    6.3769      21.78035     11.09684      11.42201     22.19367
    6.3865       21.8748     11.14489      11.47188     22.28978
    6.3961      21.97027     11.19293      11.52105     22.38587
    6.4057      22.06507     11.24128      11.57031     22.48257
    6.4152      22.15939     11.28956      11.61977     22.57912
    6.4248      22.25463     11.33782      11.66969     22.67564
    6.4344      22.35055     11.38646      11.72049     22.77291
     6.444      22.44625     11.43538      11.77132     22.87076
    6.4536       22.5421     11.48427      11.82287     22.96853
    6.4632      22.63826     11.53317      11.87479     23.06633
    6.4728      22.73502     11.58251      11.92565     23.16503
    6.4824      22.83188     11.63218      11.97602     23.26436
     6.492      22.92856     11.68162      12.02637     23.36324
    6.5016      23.02586     11.73093      12.07699     23.46186
    6.5112      23.12326     11.78048      12.12826     23.56096
    6.5208      23.22171     11.83037      12.17965     23.66074
    6.5304      23.32093      11.8803      12.23139      23.7606
      6.54      23.42029     11.93033      12.28358     23.86066
    6.5496      23.51984     11.98055      12.33519     23.96109
    6.5592      23.61876     12.03097      12.38739     24.06194
    6.5688      23.71802      12.0817      12.43899     24.16339
    6.5784       23.8177     12.13249      12.48954     24.26499
     6.588      23.91821     12.18313      12.54081     24.36626
    6.5976      24.01945     12.23363      12.59282     24.46727
    6.6072      24.12038     12.28474      12.64508     24.56948
    6.6168      24.22187     12.33652      12.69733     24.67304
    6.6264      24.32319     12.38814      12.74964     24.77628
     6.636      24.42433     12.43974      12.80265     24.87949
    6.6456      24.52574     12.49163      12.85637     24.98325
    6.6552      24.62719     12.54358      12.91005     25.08717
    6.6648      24.72898     12.59614      12.96357     25.19228
    6.6744      24.83156     12.64902      13.01666     25.29803
     6.684      24.93533      12.7013      13.06987      25.4026
    6.6935      25.03934     12.75382      13.12356     25.50765
    6.7031      25.14259     12.80661      13.17729     25.61322
    6.7127      25.24594     12.85944      13.23161     25.71888
    6.7223      25.35018     12.91274      13.28624     25.82547
    6.7319      25.45445     12.96616      13.34058     25.93232
    6.7415      25.55927     13.02003      13.39526     26.04007
    6.7511      25.66399     13.07404      13.44977     26.14809
    6.7607       25.7683     13.12805      13.50427      26.2561
    6.7703      25.87312     13.18231      13.55908     26.36461
    6.7799      25.97868     13.23646      13.61429     26.47292
    6.7895      26.08514     13.29039      13.66922     26.58077
    6.7991      26.19145     13.34419       13.7241     26.68838
    6.8087      26.29735      13.3984      13.77952      26.7968
    6.8183      26.40428     13.45308      13.83437     26.90617
    6.8279      26.51177      13.5079      13.88967     27.01579
    6.8375      26.61917     13.56295      13.94535     27.12591
    6.8471      26.72691      13.6178      14.00127      27.2356
    6.8567      26.83515      13.6725      14.05743     27.34499
    6.8663      26.94428     13.72735      14.11357      27.4547
    6.8759      27.05317     13.78254      14.16985     27.56508
    6.8855      27.16234     13.83784      14.22676     27.67568
    6.8951      27.27189     13.89335      14.28392     27.78671
    6.9047      27.38074     13.94905      14.33994     27.89811
    6.9143      27.48956     14.00499      14.39647     28.00997
    6.9239      27.59876     14.06144      14.45373     28.12288
    6.9335      27.70851     14.11782       14.5109     28.23564
    6.9431      27.81901     14.17431      14.56841     28.34863
    6.9527      27.92973     14.23122       14.6258     28.46244
    6.9622      28.04095     14.28827      14.68303     28.57654
    6.9718      28.15224     14.34529      14.74067     28.69058
    6.9814      28.26382     14.40264      14.79801     28.80529
     6.991      28.37633     14.45976      14.85577     28.91951
    7.0006      28.48851     14.51652      14.91446     29.03304
    7.0102      28.60077     14.57383      14.97322     29.14766
    7.0198      28.71413     14.63143      15.03199     29.26286
    7.0294      28.82774     14.68905      15.09139      29.3781
     7.039      28.94114      14.7469      15.15129     29.49379
    7.0486      29.05452     14.80505      15.21061     29.61009
    7.0582      29.16822     14.86373      15.27018     29.72747
    7.0678      29.28253     14.92235      15.32933     29.84469
    7.0774      29.39723     14.98075      15.38801      29.9615
     7.087      29.51253     15.03925      15.44775     30.07849
    7.0966      29.62775     15.09774      15.50745     30.19549
    7.1062      29.74261     15.15633      15.56707     30.31266
    7.1158      29.85774     15.21518      15.62725     30.43035
    7.1254      29.97406     15.27398      15.68774     30.54796
     7.135       30.0916      15.3332      15.74822      30.6664
    7.1446      30.20854     15.39315      15.80914     30.78631
    7.1542      30.32529     15.45274      15.87042     30.90548
    7.1638       30.4429     15.51225      15.93118      31.0245
    7.1734      30.56085     15.57211       15.9919     31.14423
     7.183      30.67924     15.63246      16.05285     31.26492
    7.1926      30.79705     15.69306      16.11461     31.38612
    7.2022      30.91498     15.75385      16.17607      31.5077
    7.2118      31.03375     15.81525      16.23732     31.63049
    7.2214      31.15227     15.87648      16.29922     31.75297
     7.231      31.27143     15.93706      16.36125     31.87412
    7.2405      31.39171     15.99785      16.42433     31.99569
    7.2501      31.51254       16.059      16.48703     32.11799
    7.2597      31.63303     16.12026       16.5491     32.24052
    7.2693      31.75352     16.18176      16.61227     32.36351
    7.2789       31.8742     16.24313      16.67563     32.48626
    7.2885       31.9946      16.3044       16.7391     32.60879
    7.2981       32.1156     16.36595      16.80248      32.7319
    7.3077      32.23714     16.42761       16.8661     32.85522
    7.3173      32.35909     16.48984      16.93017     32.97967
    7.3269       32.4816     16.55226      16.99401     33.10453
    7.3365      32.60439     16.61484      17.05824     33.22967
    7.3461      32.72697     16.67774      17.12272     33.35549
    7.3557      32.85004     16.74074      17.18754     33.48148
    7.3653      32.97336     16.80403      17.25251     33.60805
    7.3749      33.09619     16.86708       17.3176     33.73416
    7.3845       33.2201     16.93016      17.38284     33.86032
    7.3941      33.34491     16.99377      17.44742     33.98753
    7.4037      33.46976     17.05772      17.51177     34.11545
    7.4133      33.59466     17.12145       17.5763     34.24291
    7.4229      33.72008     17.18563      17.64173     34.37126
    7.4325      33.84597     17.24996      17.70789     34.49992
    7.4421      33.97225     17.31432      17.77348     34.62864
    7.4517      34.09892      17.3791      17.83937     34.75821
    7.4613      34.22518     17.44369      17.90497     34.88739
    7.4709      34.35144     17.50843      17.97013     35.01686
    7.4805      34.47852     17.57369      18.03695     35.14738
    7.4901      34.60574     17.63943       18.1049     35.27886
    7.4997      34.73309     17.70505      18.17174     35.41009
    7.5092      34.86133      17.7706       18.2388      35.5412
    7.5188      34.99038     17.83601      18.30599     35.67202
    7.5284      35.11968     17.90144      18.37257     35.80288
     7.538      35.24845     17.96714      18.44023     35.93429
    7.5476      35.37718     18.03305      18.50716      36.0661
    7.5572      35.50645     18.09936      18.57404     36.19873
    7.5668      35.63654     18.16617      18.64213     36.33234
    7.5764      35.76747     18.23351      18.71006     36.46701
     7.586      35.89851     18.30048      18.77735     36.60095
    7.5956      36.03028     18.36696      18.84483     36.73393
    7.6052      36.16255     18.43416      18.91289     36.86832
    7.6148      36.29423      18.5015      18.98108       37.003
    7.6244      36.42569     18.56864      19.05016     37.13729
     7.634      36.55809     18.63658      19.11993     37.27316
    7.6436      36.69123     18.70488      19.18903     37.40976
    7.6532      36.82451     18.77281      19.25717     37.54562
    7.6628      36.95807     18.84052      19.32629     37.68105
    7.6724      37.09125     18.90876       19.3968     37.81752
     7.682      37.22426      18.9775      19.46716       37.955
    7.6916      37.35816     19.04625      19.53649      38.0925
    7.7012       37.4929     19.11474      19.60524     38.22949
    7.7108      37.62893     19.18363      19.67528     38.36725
    7.7204      37.76503     19.25278      19.74501     38.50557
      7.73      37.90075     19.32161      19.81438     38.64323
    7.7396      38.03692     19.39066      19.88486     38.78132
    7.7492       38.1728     19.46025      19.95565      38.9205
    7.7588      38.30915     19.53008      20.02669     39.06015
    7.7684      38.44582      19.5999      20.09801      39.1998
     7.778       38.5825     19.67021       20.1695     39.34043
    7.7875      38.71961     19.74088      20.24105     39.48176
    7.7971      38.85729     19.81212       20.3131     39.62423
    7.8067      38.99537      19.8829       20.3854      39.7658
    7.8163      39.13418     19.95365      20.45666      39.9073
    7.8259      39.27412      20.0249      20.52865     40.04981
    7.8355      39.41398     20.09604      20.60145     40.19208
    7.8451      39.55305     20.16758      20.67292     40.33515
    7.8547      39.69242     20.23915      20.74475      40.4783
    7.8643      39.83134     20.31061      20.81726     40.62122
    7.8739       39.9699      20.3823      20.89025     40.76461
    7.8835      40.10998     20.45429      20.96297     40.90859
    7.8931      40.25117     20.52678      21.03521     41.05357
    7.9027      40.39284     20.59956        21.109     41.19913
    7.9123      40.53445      20.6721      21.18345     41.34421
    7.9219      40.67603     20.74463      21.25727     41.48927
    7.9315      40.81823     20.81794      21.33052     41.63588
    7.9411      40.96113     20.89191      21.40267     41.78382
    7.9507      41.10405     20.96602      21.47501     41.93204
    7.9603      41.24682        21.04      21.54903        42.08
    7.9699      41.38952      21.1136        21.624     42.22721
    7.9795      41.53295     21.18748      21.69992     42.37496
    7.9891      41.67616     21.26165      21.77577     42.52329
    7.9987      41.81951     21.33583      21.85068     42.67166
    8.0083       41.9634     21.40997      21.92576     42.81994
    8.0179      42.10768     21.48446       22.0003     42.96891
    8.0275       42.2534     21.55934      22.07533     43.11868
    8.0371        42.399     21.63424      22.15125     43.26848
    8.0467      42.54461     21.70924      22.22679     43.41847
    8.0562       42.6904     21.78422      22.30245     43.56843
    8.0658      42.83585     21.85897      22.37841     43.71794
    8.0754      42.98277     21.93425      22.45473     43.86849
     8.085      43.13102     22.01043      22.53157     44.02086
    8.0946      43.27883      22.0864       22.6077      44.1728
    8.1042      43.42687     22.16233      22.68433     44.32467
    8.1138      43.57459     22.23857      22.76168     44.47714
    8.1234      43.72245     22.31454      22.83845     44.62909
     8.133      43.87099     22.39095      22.91623     44.78189
    8.1426      44.01901     22.46768      22.99342     44.93535
    8.1522      44.16789     22.54433      23.07031     45.08865
    8.1618      44.31786      22.6211      23.14806     45.24221
    8.1714      44.46769     22.69829      23.22607     45.39659
     8.181      44.61713     22.77588      23.30428     45.55176
    8.1906      44.76641     22.85381      23.38292     45.70762
    8.2002      44.91661     22.93196      23.46198     45.86392
    8.2098      45.06811     23.01004      23.54036     46.02009
    8.2194       45.2202     23.08809      23.61877     46.17617
     8.229       45.3724     23.16621      23.69911     46.33241
    8.2386      45.52496     23.24485      23.77993      46.4897
    8.2482      45.67839     23.32366       23.8589     46.64732
    8.2578      45.83133     23.40319      23.93802     46.80639
    8.2674      45.98396     23.48274      24.01842     46.96547
     8.277      46.13729      23.5617      24.09847     47.12341
    8.2866      46.29123     23.64099      24.17699     47.28199
    8.2962       46.4451     23.72065       24.2563      47.4413
    8.3058      46.59962     23.80087      24.33682     47.60174
    8.3154      46.75515     23.88103      24.41702     47.76207
     8.325      46.91037     23.96144      24.49708     47.92288
    8.3345      47.06484     24.04207      24.57794     48.08413
    8.3441      47.22022     24.12264      24.65859     48.24528
    8.3537      47.37739     24.20299      24.73812     48.40598
    8.3633      47.53475     24.28393      24.81797     48.56787
    8.3729      47.69219     24.36507      24.89941     48.73013
    8.3825      47.84917     24.44597      24.98117     48.89194
    8.3921      48.00644     24.52705      25.06304     49.05411
    8.4017      48.16499     24.60821      25.14542     49.21641
    8.4113      48.32438     24.68955      25.22781     49.37909
    8.4209      48.48347     24.77095      25.30931     49.54191
    8.4305       48.6415     24.85295      25.38994     49.70589
    8.4401      48.79932     24.93527      25.47176     49.87055
    8.4497      48.95984     25.01813      25.55495     50.03627
    8.4593      49.12131      25.1011      25.63915     50.20221
    8.4689      49.28212     25.18389      25.72289     50.36779
    8.4785      49.44361     25.26693      25.80584     50.53386
    8.4881      49.60488     25.35035      25.88936      50.7007
    8.4977      49.76709     25.43377      25.97283     50.86753
    8.5073      49.92986     25.51693      26.05646     51.03386
    8.5169      50.09336     25.60041      26.14121     51.20082
    8.5265      50.25752     25.68391      26.22596     51.36782
    8.5361      50.42083     25.76745      26.31014      51.5349
    8.5457      50.58413     25.85122      26.39405     51.70244
    8.5553      50.74787     25.93528      26.47841     51.87055
    8.5649      50.91247     26.01977      26.56334     52.03955
    8.5745      51.07714     26.10465      26.64743      52.2093
    8.5841      51.24184     26.18935      26.73138     52.37869
    8.5937      51.40821       26.274      26.81676     52.54799
    8.6032      51.57416     26.35917      26.90245     52.71834
    8.6128      51.73904     26.44458      26.98874     52.88917
    8.6224      51.90399     26.53005      27.07464      53.0601
     8.632      52.07036     26.61592      27.16071     53.23184
    8.6416      52.23796     26.70224      27.24802     53.40448
    8.6512      52.40486     26.78873      27.33492     53.57745
    8.6608      52.57181     26.87529      27.42183     53.75057
    8.6704      52.74039     26.96195       27.5082      53.9239
      8.68      52.90981     27.04889      27.59554     54.09778
    8.6896      53.07869     27.13578      27.68373     54.27156
    8.6992      53.24719     27.22274        27.771     54.44549
    8.7088      53.41581      27.3103      27.85892      54.6206
    8.7184      53.58494      27.3979      27.94679      54.7958
     8.728      53.75531     27.48537       28.0345     54.97073
    8.7376      53.92606     27.57327       28.1237     55.14653
    8.7472      54.09662     27.66127      28.21346     55.32254
    8.7568      54.26795     27.74959      28.30333     55.49919
    8.7664      54.43931     27.83842      28.39262     55.67685
     8.776      54.61098     27.92714       28.4811     55.85427
    8.7856      54.78283     28.01588      28.57012     56.03175
    8.7952      54.95416     28.10489      28.65937     56.20979
    8.8048      55.12542     28.19394      28.74914     56.38789
    8.8144      55.29801     28.28268      28.83845     56.56536
     8.824      55.47139     28.37153      28.92727     56.74306
    8.8336       55.6451     28.46154      29.01751     56.92307
    8.8432      55.81854     28.55177      29.10918     57.10354
    8.8528       55.9914     28.64183      29.20027     57.28367
    8.8624       56.1659     28.73205      29.29017      57.4641
    8.8719      56.34119     28.82207      29.38089     57.64414
    8.8815      56.51612      28.9122      29.47172     57.82441
    8.8911      56.69192      29.0029      29.56262      58.0058
    8.9007      56.86869     29.09374      29.65406     58.18747
    8.9103      57.04625     29.18448      29.74513     58.36896
    8.9199      57.22451     29.27564       29.8362     58.55128
    8.9295      57.40354     29.36719      29.92803     58.73438
    8.9391      57.58207     29.45939      30.01982     58.91879
    8.9487      57.75916     29.55183      30.11199     59.10365
    8.9583      57.93762     29.64404      30.20533     59.28807
    8.9679      58.11625     29.73594      30.29957     59.47188
    8.9775      58.29492     29.82809      30.39323     59.65619
    8.9871      58.47464     29.92049      30.48521     59.84097
    8.9967      58.65395     30.01241      30.57783     60.02483
    9.0063      58.83375     30.10514      30.67128     60.21027
    9.0159      59.01408      30.1984      30.76484     60.39679
    9.0255      59.19514      30.2915      30.85881     60.58299
    9.0351      59.37729     30.38517      30.95299     60.77033
    9.0447      59.55857     30.47933      31.04708     60.95865
    9.0543       59.7391     30.57419      31.14078     61.14839
    9.0639      59.92148     30.66858      31.23522     61.33715
    9.0735       60.1047     30.76213       31.3303     61.52425
    9.0831       60.2877      30.8564       31.4248      61.7128
    9.0927      60.47127     30.95055      31.51931      61.9011
    9.1023      60.65482      31.0444      31.61391     62.08881
    9.1119      60.83816     31.13865      31.70865     62.27731
    9.1215      61.02213      31.2333      31.80424     62.46659
    9.1311      61.20708     31.32847      31.90028     62.65693
    9.1407      61.39319     31.42418      31.99612     62.84836
    9.1502      61.57968     31.52035      32.09217      63.0407
    9.1598      61.76574     31.61633       32.1885     63.23266
    9.1694      61.95162     31.71229      32.28482     63.42457
     9.179      62.13774      31.8084      32.38032     63.61681
    9.1886      62.32494     31.90458      32.47696     63.80916
    9.1982       62.5132     32.00122      32.57482     64.00244
    9.2078      62.70155     32.09759      32.67202     64.19519
    9.2174      62.88992     32.19462      32.77065     64.38923
     9.227      63.07888     32.29226      32.87013     64.58451
    9.2366      63.26827     32.38944      32.96765     64.77887
    9.2462      63.45781     32.48664      33.06415     64.97328
    9.2558      63.64686      32.5838      33.16189     65.16761
    9.2654      63.83683     32.68123      33.26092     65.36246
     9.275      64.02829     32.77914      33.36005     65.55828
    9.2846      64.21902     32.87721      33.45837     65.75441
    9.2942       64.4092     32.97531      33.55676     65.95062
    9.3038      64.59888     33.07355      33.65593     66.14711
    9.3134      64.78892     33.17225      33.75456     66.34449
     9.323      64.98017     33.27133      33.85283     66.54265
    9.3326      65.17259     33.37081      33.95223     66.74161
    9.3422      65.36615     33.47064      34.05185     66.94128
    9.3518      65.56011     33.57017      34.15176     67.14033
    9.3614      65.75372     33.66949      34.25195     67.33898
     9.371      65.94672     33.76927      34.35125     67.53854
    9.3806      66.14005     33.86949      34.45079     67.73897
    9.3902      66.33443     33.96928      34.55203     67.93856
    9.3998      66.53034     34.06966      34.65282     68.13932
    9.4094      66.72687     34.17081      34.75282     68.34162
    9.4189      66.92366     34.27157      34.85299     68.54315
    9.4285      67.12073     34.37272      34.95292     68.74544
    9.4381      67.31778      34.4742      35.05406      68.9484
    9.4477      67.51532     34.57535      35.15619      69.1507
    9.4573      67.71337      34.6764      35.25858     69.35281
    9.4669      67.91143     34.77761      35.36126     69.55521
    9.4765      68.11052     34.87892      35.46375     69.75784
    9.4861       68.3099     34.98008      35.56607     69.96015
    9.4957      68.50898     35.08187      35.66759     70.16373
    9.5053      68.70811     35.18419      35.76915     70.36838
    9.5149      68.90679     35.28656      35.87211     70.57311
    9.5245        69.106     35.38942      35.97569     70.77883
    9.5341      69.30577     35.49231       36.0789     70.98463
    9.5437      69.50612     35.59517      36.18317     71.19034
    9.5533      69.70697     35.69812      36.28799     71.39625
    9.5629      69.90849     35.80127      36.39195     71.60255
    9.5725      70.11111      35.9043      36.49533     71.80861
    9.5821      70.31353     36.00766      36.59884     72.01533
    9.5917      70.51544     36.11192      36.70266     72.22383
    9.6013      70.71837     36.21607      36.80611     72.43214
    9.6109      70.92213     36.32016       36.9097     72.64033
    9.6205      71.12533      36.4246      37.01343      72.8492
    9.6301      71.32915     36.52943      37.11876     73.05886
    9.6397      71.53402     36.63446      37.22488     73.26893
    9.6493      71.73953     36.73955      37.33043     73.47911
    9.6589      71.94485       36.845      37.43622        73.69
    9.6685      72.14965     36.95039      37.54235     73.90078
    9.6781      72.35548     37.05563      37.64803     74.11125
    9.6877      72.56261      37.1615      37.75324       74.323
    9.6972      72.76938     37.26736       37.8587     74.53472
    9.7068      72.97595     37.37287      37.96446     74.74574
    9.7164      73.18348     37.47864      38.07061     74.95728
     9.726      73.39023     37.58478      38.17637     75.16956
    9.7356      73.59729     37.69117      38.28279     75.38234
    9.7452      73.80534     37.79772      38.38994     75.59543
    9.7548      74.01173     37.90468      38.49672     75.80935
    9.7644      74.21826     38.01183      38.60451     76.02366
     9.774      74.42672     38.11892      38.71257     76.23784
    9.7836      74.63557     38.22684      38.81913     76.45367
    9.7932      74.84401     38.33524      38.92562     76.67049
    9.8028      75.05288     38.44332      39.03309     76.88665
    9.8124       75.2621     38.55152      39.14204     77.10304
     9.822      0.226916    0.1169647     0.1171898    0.2339295
