#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    3.6419      4.799536     2.423907      2.313489     4.847813
    3.6515      4.828727     2.438107      2.326061     4.876215
    3.6611      4.857661     2.452562      2.339557     4.905124
    3.6707      4.887192     2.466932      2.353032     4.933864
    3.6803       4.91671     2.481721      2.366197     4.963442
    3.6898       4.94595     2.496707      2.379827     4.993414
    3.6994      4.975986     2.511337      2.393414     5.022674
     3.709      5.006576     2.526294      2.407472     5.052588
    3.7186       5.03686     2.541681      2.421549     5.083362
    3.7282      5.067783     2.556966      2.435725     5.113932
    3.7378      5.098997     2.571988      2.449941     5.143976
    3.7474       5.13019     2.587521      2.464548     5.175042
     3.757      5.161605     2.603415      2.479793      5.20683
    3.7666      5.192912     2.619395      2.495114      5.23879
    3.7762      5.224357     2.635427      2.510466     5.270855
    3.7858      5.256396     2.651487      2.525567     5.302973
    3.7954      5.288997     2.667935      2.540518     5.335871
     3.805      5.321735     2.684368      2.555503     5.368735
    3.8146      5.355288     2.700809      2.570826     5.401618
    3.8242      5.388938     2.717612      2.586365     5.435225
    3.8338       5.42254     2.734465      2.601766      5.46893
    3.8434      5.456694     2.751277      2.617402     5.502554
     3.853      5.491185     2.768613      2.633339     5.537226
    3.8626       5.52579     2.786265      2.649916     5.572531
    3.8722      5.560481     2.803882      2.666294     5.607763
    3.8818      5.595317     2.821712      2.682341     5.643425
    3.8914      5.631275     2.839946      2.698957     5.679891
     3.901      5.668048     2.858177      2.715869     5.716353
    3.9106        5.7044     2.876036      2.732793     5.752072
    3.9202      5.740869     2.894423      2.749604     5.788846
    3.9298      5.777389     2.913136      2.766552     5.826271
    3.9394      5.814576     2.931785       2.78448      5.86357
     3.949      5.853031     2.950804      2.803322     5.901607
    3.9585      5.890145     2.969847      2.821456     5.939694
    3.9681      5.926295     2.988992      2.839591     5.977985
    3.9777      5.963216      3.00836      2.858278      6.01672
    3.9873      6.001132     3.027713      2.876405     6.055425
    3.9969      6.039369     3.047345      2.895152      6.09469
    4.0065      6.077013     3.067057      2.915188     6.134114
    4.0161      6.115423     3.086774      2.934146     6.173548
    4.0257       6.15433     3.106657      2.953321     6.213314
    4.0353       6.19212     3.126744      2.972317     6.253488
    4.0449      6.229541     3.147163      2.991181     6.294327
    4.0545      6.268619     3.168142      3.011395     6.336283
    4.0641      6.309054     3.189111      3.031695     6.378221
    4.0737      6.349455     3.209989      3.052167     6.419978
    4.0833      6.390489     3.231187      3.072457     6.462374
    4.0929      6.431849     3.252152      3.093971     6.504303
    4.1025       6.47279     3.273076      3.115905     6.546153
    4.1121      6.514411     3.294188      3.135855     6.588377
    4.1217      6.555753     3.315533      3.155803     6.631066
    4.1313      6.596439     3.337226      3.176518     6.674452
    4.1409      6.637899     3.358644      3.197109     6.717288
    4.1505       6.67911     3.379813      3.217986     6.759627
    4.1601      6.720244     3.400874      3.238951     6.801747
    4.1697        6.7617     3.422008       3.26034     6.844016
    4.1793      6.803356     3.443315      3.282298     6.886629
    4.1889       6.84525     3.464596      3.304413     6.929191
    4.1985      6.887083     3.486224      3.326027     6.972449
    4.2081      6.929611     3.507838      3.347286     7.015676
    4.2177      6.971936     3.529484      3.367976     7.058969
    4.2273      7.014328     3.551159       3.38846     7.102319
    4.2368      7.057593      3.57284      3.409092     7.145679
    4.2464      7.100519     3.594649      3.429792     7.189298
     4.256      7.142548     3.616963      3.451027     7.233925
    4.2656      7.183845     3.639085      3.473281     7.278169
    4.2752      7.225027     3.660501      3.495233     7.321002
    4.2848      7.266704     3.682054       3.51531     7.364109
    4.2944       7.30765     3.703929      3.535416     7.407857
     4.304      7.348639     3.726039      3.556693     7.452078
    4.3136      7.391111     3.748085      3.577354      7.49617
    4.3232      7.433135     3.769721      3.597737     7.539442
    4.3328      7.475065     3.791111      3.619314     7.582223
    4.3424      7.517249     3.812738      3.639981     7.625475
     4.352      7.559228     3.834399      3.659519     7.668798
    4.3616      7.600761     3.855947      3.679595     7.711894
    4.3712      7.641537     3.877615      3.700046     7.755229
    4.3808      7.682793     3.899171      3.720751     7.798343
    4.3904      7.725121      3.92057      3.741634      7.84114
       4.4      7.767155     3.942069       3.76165     7.884138
    4.4096      7.807939      3.96367      3.781307      7.92734
    4.4192      7.848576     3.985132       3.80113     7.970264
    4.4288      7.889797     4.006539      3.820492     8.013077
    4.4384      7.930487     4.028255      3.840308     8.056509
     4.448      7.970503     4.049672      3.860835     8.099345
    4.4576      8.011062      4.07074      3.881301     8.141481
    4.4672      8.051992     4.092009      3.901673     8.184019
    4.4768      8.093179      4.11331      3.921464      8.22662
    4.4864      8.134961     4.134627      3.941092     8.269255
     4.496      8.177222     4.156054      3.961411     8.312109
    4.5055      8.218678      4.17753      3.981188     8.355061
    4.5151      8.259565     4.198848      4.001434     8.397696
    4.5247      8.301064     4.220033      4.022013     8.440066
    4.5343      8.343639      4.24142      4.041634      8.48284
    4.5439      8.386748     4.262854      4.061394     8.525708
    4.5535      8.429743     4.283964      4.081433     8.567927
    4.5631      8.472303     4.305327      4.101549     8.610653
    4.5727      8.514676     4.327222      4.121828     8.654444
    4.5823      8.557372     4.349018      4.142661     8.698037
    4.5919      8.600671     4.370568       4.16377     8.741135
    4.6015      8.643484     4.392547      4.183929     8.785094
    4.6111      8.685754     4.414768      4.203481     8.829535
    4.6207      8.728699     4.436548      4.224243     8.873097
    4.6303      8.771622     4.458988      4.245192     8.917975
