# x,y,z,sp,vx,vy,vz,m
4.610613181300362129e+00,6.748263914363603178e+00,-2.444836094202713639e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.613378931668666638e+00,1.761367250372861681e+00,-2.961676413616402659e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.536704984982491418e+00,1.140905918114935025e+00,-6.048447880509416841e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.154459958332558323e+00,-1.050906609187391716e+01,3.602586753780343987e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.153554399504258976e+00,1.050925480748044727e+01,1.801429805973900455e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.610648300604458072e+00,1.076683590077943364e+01,3.603094774590307470e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.610518486744106692e+00,-1.076708277044545525e+01,1.801693554202487446e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.477771017342084381e-01,-1.276402498454670820e+01,3.712174646197777847e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.605546146166557886e+00,8.509923905140480471e+00,-5.882880866160645431e-04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.676370632660305393e+00,-9.131793402360321110e+00,4.245584627675254019e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.676315028169890198e+00,9.130415050857891401e+00,1.158920207525530932e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.133947167699301595e+00,1.214592669418158266e+01,4.247088686363194476e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.155960693791756366e+00,-1.100339912030065292e+01,2.443184580593205535e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081005236863478824e+00,1.162680542499915504e+01,6.394678609946581327e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.131050720394901177e+00,-1.214326962286071776e+01,1.160087292665372027e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081426038315055571e+00,-1.162533249293339566e+01,-6.400336923478588957e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.155028194600772551e+00,1.100381610704658186e+01,2.961788650938243617e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.538560916302440518e+00,-9.650937080077982344e+00,6.411534408546490926e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.614739143769048368e+00,-1.027197659704742172e+01,2.962344347765291097e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.613472788096962596e+00,1.027135237081903973e+01,2.440436322056433127e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.537995073839421245e+00,9.650317163116564956e+00,-6.425909660650374056e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.154032007446837316e+00,-1.050977517582247600e+01,9.007522760371236004e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.154363818761864557e+00,1.051087398941763240e+01,7.205124188881248060e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.609798465961520098e+00,1.076538705027793519e+01,9.009179975459353784e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.610175888229476993e+00,-1.076642871274413515e+01,7.207197199023217316e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.465120187216936987e-01,-1.276394982303089698e+01,5.406523368675939523e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.604293630119801861e+00,8.509910290593508009e+00,5.404403534935573461e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.674876091689704305e+00,-9.132071149771771701e+00,9.648940436637108320e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.674906917374984205e+00,9.131489806121841468e+00,6.565149272744807085e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.134473736042835412e+00,1.214648106484919055e+01,9.651080812611828819e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.155654262287427070e+00,-1.100385534574205870e+01,7.848405865918536506e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081024480306395752e+00,1.162337348242917656e+01,6.047777993427445153e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.132892857332771008e+00,-1.214468919361453736e+01,6.565594654216359238e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.079790530658856218e+00,-1.162454043197301523e+01,4.761704731101244370e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.156734458632736828e+00,1.100390995135609984e+01,8.366844428180034043e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
