   2.5127265463668896E-004  -1225557.5741662844       -729931399.57795465        2.4713396133834774E+022   1.2773297982513136E+023
   2.5664343043617225E-004  -1203880.9026766997       -905083950.08769786        2.4119471559079409E+022   1.2692237871475747E+023
   2.6048995038101014E-004  -1188685.8381708823       -983624900.81748378        2.3627465364597339E+022   1.2500284176971827E+023
   2.6267408287821618E-004  -1180179.7296531168       -1011614987.3150046        2.3327165577929846E+022   1.2344940713662239E+023
   2.6387774721568276E-004  -1175529.6767984929       -1022083618.6579258        2.3155886409643865E+022   1.2245692416983645E+023
   2.6678419124739785E-004  -1164411.1584507441       -1033354403.1189609        2.2727011462917195E+022   1.1967962547051735E+023
   2.7190278865430812E-004  -1145205.2004304689       -1007821377.8638124        2.1926863387179042E+022   1.1357680470760544E+023
   2.7904972652921111E-004  -1119178.8132588745       -885865349.82449853        2.0738266334710467E+022   1.0282300670402205E+023
   2.8796684375554857E-004  -1087969.7685066280       -618416364.62684703        1.9185607548303514E+022   8.6577214824129363E+022
   2.9833188873040349E-004  -1053399.7833698462       -192880587.54672948        1.7348550252438760E+022   6.5151681533734744E+022
   3.0977025436485666E-004  -1017287.8862540894        354756942.36072129        1.5350898619990181E+022   4.0238238950904081E+022
   3.2186853400165583E-004  -981295.34013079747        949331511.97277284        1.3332630422819413E+022   1.4528498717597691E+022
   3.3418946760285491E-004  -946825.13792113925        1503274301.9421697        1.1420181833141291E+022  -9.1074457836439806E+021
   3.4628774723965408E-004  -914981.21909231239        1946712293.0775342        9.7067469689524113E+021  -2.8476620992727405E+022
   3.5772611287410725E-004  -886576.78198424925        2246370436.3365188        8.2462077479504346E+021  -4.2565018286314047E+022
   3.6809115784896217E-004  -862173.59041163512        2407237810.4770756        7.0577797598499192E+021  -5.1542766773633701E+022
   3.7700827507529963E-004  -842134.82980613806        2461025239.5947938        6.1361393490822986E+021  -5.6400547115964027E+022
   3.8415521295020262E-004  -826678.85104101372        2450224015.6908679        5.4625817966591963E+021  -5.8467084067039955E+022
   3.8927381035711289E-004  -815926.20487397898        2414964340.8948603        5.0145707714264653E+021  -5.9008646296334273E+022
   3.9218025438882798E-004  -809934.78045116737        2385371982.6195626        4.7725862384281238E+021  -5.8987272445088842E+022
   3.9374989774782160E-004  -806732.79668746248        2366646371.2577190        4.6455624648306962E+021  -5.8880823685094845E+022
   3.9748184067611844E-004  -799213.24795985140        2314755007.9557147        4.3536758488907315E+021  -5.8371130570017432E+022
   4.0405424089682575E-004  -786282.58365309692        2200012915.4240117        3.8733018041321888E+021  -5.6650727428210016E+022
   4.1323107828649406E-004  -768868.48476116243        1996882503.3427081        3.2708803364393022E+021  -5.2697708921502007E+022
   4.2468086786114041E-004  -748132.33219726244        1689790060.8599110        2.6224417733296212E+021  -4.5719154420807207E+022
   4.3798983093536236E-004  -725321.17435299838        1286800674.1182618        1.9976857989062895E+021  -3.5608025224068796E+022
   4.5267696314054779E-004  -701638.36597816588        824131786.33045709        1.4475986944141896E+021  -2.3138847599549508E+022
   4.6821144054401181E-004  -678150.75602739560        357669709.12768662        9.9895604547925364E+020  -9.7788420092392542E+021
   4.8403181090768161E-004  -655738.72529905580       -54960959.857075594        6.5620837630665739E+020   2.8004745126475496E+021
   4.9956628831114569E-004  -635084.19430074061       -372609390.09747624        4.0831611836360642E+020   1.3260078817679409E+022
   5.1425342051633106E-004  -616685.52027802006       -580437232.71778488        2.3684439058293611E+020   2.0927015268682354E+022
   5.2756238359055307E-004  -600887.13641080551       -688552122.58430278        1.2240946077367891E+020   2.5823504646084349E+022
   5.3901217316519937E-004  -587914.03750319104       -722873283.48869419        4.8362153351636476E+019   2.8463838879632612E+022
   5.4818901055486767E-004  -577904.59883265698       -714213428.98783457        2.0881171806919616E+018   2.9572430522926936E+022
   5.5476141077557498E-004  -570938.18096474907       -690031354.78560698       -2.5098903604149019E+019   2.9848175720125052E+022
   5.5849335370387182E-004  -567055.11887168547       -670172368.61809266       -3.8602590987399406E+019   2.9823261560892421E+022
   5.6047777328726265E-004  -565011.30690881913       -657914953.22054243       -4.5259732677376606E+019   2.9758775317836067E+022
   5.6513840247421408E-004  -560267.40074259788       -624756311.95507002       -5.9566708383077695E+019   2.9473096972134582E+022
   5.7334633086044296E-004  -552099.69062783336       -552783940.66651821       -8.0685142523496825E+019   2.8541453045370771E+022
   5.8480680520422231E-004  -541077.99823673104       -428099051.03570837       -1.0286768703774761E+020   2.6434252699362109E+022
   5.9910585117071611E-004  -527916.98242845503       -244029445.85504672       -1.2126250106780856E+020   2.2745751438200274E+022
   6.1572672210672601E-004  -513387.28436335194       -8973388.5047183782       -1.3328561175170227E+020   1.7434491471304002E+022
   6.3406871670398522E-004  -498238.52592002734        251989969.96340674       -1.3866003645786004E+020   1.0924302679447234E+022
   6.5346891659494723E-004  -483143.88907957979        503543263.27814025       -1.3857564275191534E+020   3.9998361892802092E+021
   6.7322615331639655E-004  -468669.24185280869        711787488.14082038       -1.3472279917744333E+020  -2.4567129751877294E+021
   6.9262635320735855E-004  -455263.81364467909        855145628.67131341       -1.2867990322282119E+020  -7.7515129894872034E+021
   7.1096834780461776E-004  -443266.39060909156        929373496.68758094       -1.2170170334973370E+020  -1.1552484247145835E+022
   7.2758921874062766E-004  -432920.53636260953        945465353.49019897       -1.1472503095777924E+020  -1.3897862124579452E+022
   7.4188826470712147E-004  -424393.40940368478        923096853.02970266       -1.0842620926868277E+020  -1.5081780122629844E+022
   7.5334873905090081E-004  -417794.37451147160        883547435.71193957       -1.0326991839981319E+020  -1.5501253579944497E+022
   7.6155666743712969E-004  -413191.11663746578        844789964.59199977       -9.9551416744880767E+019  -1.5531686403682807E+022
   7.6621729662408112E-004  -410621.50947892934        819316682.86626756       -9.7438350772177502E+019  -1.5455058621136665E+022
   7.6866528963473967E-004  -409284.39750831277        805009680.29516625       -9.6329318401597637E+019  -1.5388853357351847E+022
   7.7435779244241826E-004  -406208.03505834175        769450748.83694267       -9.3755439352918524E+019  -1.5168827842004506E+022
   7.8438297434589349E-004  -400899.54484025680        699921350.16706228       -8.9252043148911116E+019  -1.4572091724852648E+022
   7.9838082308312944E-004  -393712.11424683745        591206745.09197688       -8.3065907631035679E+019  -1.3348792610171830E+022
   8.1584570948500931E-004  -385092.82959765173        443568419.30186099       -7.5588849601026179E+019  -1.1318467605484022E+022
   8.3614647804522815E-004  -375529.82000377355        266801191.52408785       -6.7336632159815655E+019  -8.4873241572840057E+021
   8.5854943085590261E-004  -365505.37947348208        80230386.344694391       -5.8883304970438230E+019  -5.0928708343437051E+021
   8.8224487795519565E-004  -355460.85356793617       -92119985.052382305       -5.0770203476835860E+019  -1.5450422461202380E+021
   9.0637641062973353E-004  -345775.51234246971       -229077119.75439519       -4.3423510671647252E+019   1.7098041253709108E+021
   9.3007185772902656E-004  -336758.22794780741       -318772305.21897769       -3.7108317265018642E+019   4.3319550791812954E+021
   9.5247481053970103E-004  -328648.86326762498       -360994720.73898768       -3.1927998430684426E+019   6.1711738224397433E+021
   9.7277557909991987E-004  -321625.76404589432       -365052141.32903636       -2.7858737968549999E+019   7.2652914395619116E+021
   9.9024046550179974E-004  -315816.14320378460       -345098198.75949001       -2.4799722510521278E+019   7.7780355062075721E+021
   1.0042383142390356E-003  -311306.94950265152       -315510832.38222241       -2.2621175519490982E+019   7.9198511108812125E+021
   1.0142634961425108E-003  -308154.63560667890       -287938191.93444663       -2.1200198964452991E+019   7.8853865305329149E+021
   1.0199559989501894E-003  -306392.50737470901       -270210912.92477739       -2.0442325742756995E+019   7.8188262044083830E+021
   1.0229163625909857E-003  -305483.93780567020       -260454657.17590985       -2.0061719833879745E+019   7.7714540036720857E+021
   1.0297439263814642E-003  -303408.56822023127       -236673935.16358516       -1.9218110909222519E+019   7.6304957383119974E+021
   1.0417680871539104E-003  -299820.29433905345       -191039579.27006778       -1.7843200129644567E+019   7.2825820419005004E+021
   1.0585570477239488E-003  -294947.62076390523       -121348965.21897225       -1.6141904217775466E+019   6.6125685162561210E+021
   1.0795043586047533E-003  -289082.36268488230       -29155694.740694895       -1.4336061986807931E+019   5.5421212154122690E+021
   1.1038530145516018E-003  -282546.80590386549        78017119.986570761       -1.2612375925341544E+019   4.0852875039006592E+021
   1.1307230213970332E-003  -275663.88854616217        187122667.20518482       -1.1089383392263614E+019   2.3676408420874935E+021
   1.1591432404254903E-003  -268734.02262554329        282987537.21369028       -9.8119341439321006E+018   5.9512318712837649E+020
   1.1880864986484256E-003  -262020.23916404331        353149093.02492476       -8.7692421551530260E+018  -1.0133866298101854E+021
   1.2165067176768828E-003  -255741.29241271110        391683292.29439247       -7.9233251566386412E+018  -2.2952428559594970E+021
   1.2433767245223141E-003  -250071.08717855407        400248415.91506058       -7.2337916005180508E+018  -3.1826647993204731E+021
   1.2677253804691626E-003  -245142.32959171225        386296750.90714872       -6.6713330439457597E+018  -3.7000799960310769E+021
   1.2886726913499671E-003  -241052.41565116093        359854215.65092289       -6.2202488827488584E+018  -3.9323872215440818E+021
   1.3054616519200056E-003  -237869.98287903628        330553084.02635849       -5.8748421964453888E+018  -3.9857431269219432E+021
   1.3174858126924517E-003  -235641.01797768130        305888638.56604451       -5.6345615533852877E+018  -3.9571400343042827E+021
   1.3243133764829303E-003  -234393.53807949330        290727743.72837454       -5.5004417865179402E+018  -3.9178988254741156E+021
   1.3278349079567345E-003  -233755.16901366389        282618902.69681454       -5.4318789577696666E+018  -3.8914968630298710E+021
   1.3359007200920857E-003  -232305.82220609329        263385712.69911966       -5.2763466914661591E+018  -3.8159961145639295E+021
   1.3501055850852273E-003  -229795.81149279245        227661251.95720604       -5.0073070441178962E+018  -3.6359589091303552E+021
   1.3699393949274136E-003  -226378.97729276275        175141922.51481569       -4.6416631976769321E+018  -3.2977939595967123E+021
   1.3946857143306815E-003  -222253.25883394395        108176468.62120728       -4.2019836418519567E+018  -2.7658371971484961E+021
   1.4234502474265807E-003  -217639.40097832686        32889313.490221966       -3.7159486888568899E+018  -2.0484011231152266E+021
   1.4551934041281103E-003  -212761.23631214077       -41420785.128536761       -3.2152670055853051E+018  -1.2064725902706976E+021
   1.4887679198065649E-003  -207829.88173030512       -104674940.08312503       -2.7325487520139505E+018  -3.3875235385981639E+020
   1.5229603331732059E-003  -203033.09627691042       -149139955.53796348       -2.2962610227103242E+018   4.5021324299379370E+020
   1.5565348488516604E-003  -198529.76787198731       -171711313.16709837       -1.9258301021667935E+018   1.0825959248880742E+021
   1.5882780055531901E-003  -194448.63798054631       -174303152.91201559       -1.6293088155662259E+018   1.5254843728775970E+021
   1.6170425386490893E-003  -190889.99833948171       -162438614.03272152       -1.4045237254358431E+018   1.7897157817389529E+021
   1.6417888580523572E-003  -187929.09280544540       -143030314.74134123       -1.2426780357179402E+018   1.9150234755916759E+021
   1.6616226678945435E-003  -185620.16904410883       -122455314.71044342       -1.1325035253040243E+018   1.9515704655733811E+021
   1.6758275328876851E-003  -184000.39719843579       -105512086.64568837       -1.0634960092996014E+018   1.9454905134876412E+021
   1.6838933450230363E-003  -183092.92276407799       -95218970.356283024       -1.0277616335044319E+018   1.9308976376833337E+021
   1.6880248415327192E-003  -182631.47987484044       -89784153.620008737       -1.0103836035199254E+018   1.9204580160788192E+021
   1.6974320893750159E-003  -181589.24293336915       -77052811.646936923       -9.7306645992814285E+017   1.8895419398494353E+021
   1.7139993839405776E-003  -179781.78263961314       -53679111.209483638       -9.1453290436209152E+017   1.8126502450898684E+021
   1.7371317804942576E-003  -177316.22758085059       -19867993.040172566       -8.4665523829240013E+017   1.6635053388804394E+021
   1.7659936924635275E-003  -174331.29674145006        22388766.169531371       -7.8122327099747571E+017   1.4234039124881032E+021
   1.7995420924708980E-003  -170982.97911862319        68721573.333845243       -7.2636049456343603E+017   1.0934981665901897E+021
   1.8365644948498676E-003  -167431.05235102100        112918752.11602892       -6.8467235176911962E+017   6.9941733560081213E+020
   1.8757228318991527E-003  -163827.99807313300        148569531.18736735       -6.5379825354299200E+017   2.8519927737758302E+020
   1.9156018300048087E-003  -160311.23360820886        171078495.76733291       -6.2881524483241510E+017  -1.0073008463214300E+020
   1.9547601670540935E-003  -156998.75431886027        179032600.65708870       -6.0506394166838042E+017  -4.2045653841956261E+020
   1.9917825694330633E-003  -153987.69108202640        174291617.02704439       -5.8002678177037542E+017  -6.5553320437145875E+020
   2.0253309694404338E-003  -151354.99617916037        160932196.03470236       -5.5372012921018566E+017  -8.0741198057925614E+020
   2.0541928814097037E-003  -149159.42650896596        143736104.50759301       -5.2796293889243546E+017  -8.9149430547207029E+020
   2.0773252779633837E-003  -147444.10073044107        126947315.92361484       -5.0527664494247194E+017  -9.2907984929072493E+020
   2.0938925725289457E-003  -146239.06876909680        113654595.98602659       -4.8800558388234835E+017  -9.4065702263072306E+020
   2.1032998203712422E-003  -145563.34327972273        105737261.87601078       -4.7785520027357114E+017  -9.4184885241021465E+020
   2.1080900791196735E-003  -145221.59304095310        101620613.98928519       -4.7259843526351699E+017  -9.4101932797098630E+020
   2.1189419500309880E-003  -144453.15059488313        92118251.065262899       -4.6048658715107738E+017  -9.3568803503066291E+020
   2.1380533995206947E-003  -143118.94425415978        74953222.847740769       -4.3855485126586662E+017  -9.1530883182365324E+020
   2.1647381202252142E-003  -141295.74837886490        50624702.520700790       -4.0696169451540979E+017  -8.6580085702024954E+020
   2.1980322088040244E-003  -139083.52458891668        20867176.085954439       -3.6670951030939642E+017  -7.7535546425596720E+020
   2.2367324654852874E-003  -136595.48454342588       -11065465.526813466       -3.2007689880118022E+017  -6.4034850277841738E+020
   2.2794402093630384E-003  -133948.60295537658       -40852001.079075307       -2.7060435147873142E+017  -4.6833516798922549E+020
   2.3246118925039868E-003  -131255.64608388388       -64240376.220985390       -2.2247828687065936E+017  -2.7651929632452503E+020
   2.3706149049439666E-003  -128619.39794110601       -78360321.315866768       -1.7952655684250627E+017  -8.6380201342864949E+019
   2.4157865880849150E-003  -126129.21820863934       -82549239.351665378       -1.4430335708474538E+017   8.2874315355799470E+019
   2.4584943319626660E-003  -123859.65296864651       -78312839.673665047       -1.1768431431238978E+017   2.1906808443585308E+020
   2.4971945886439291E-003  -121870.59623381413       -68548351.215911955       -99070188737962352.        3.1848837441729416E+020
   2.5304886772227393E-003  -120208.44337164005       -56511319.314290367       -86974665305564800.        3.8435181770815609E+020
   2.5571733979272587E-003  -118907.73008527051       -45004804.398125865       -79661587710476096.        4.2378971133619071E+020
   2.5762848474169655E-003  -117992.84815302955       -36009360.238888539       -75602086887938448.        4.4482476034161056E+020
   2.5871367183282800E-003  -117479.42045982386       -30691605.413495708       -73698641016219808.        4.5414680510269961E+020
   2.5926345365183305E-003  -117220.95811706748       -27951555.577922702       -72838842731908208.        4.5815791958041992E+020
   2.6050342178607360E-003  -116642.06117279534       -21682160.535245594       -71144486222527872.        4.6547863350075346E+020
   2.6268715476263122E-003  -115635.93895061957       -10448450.546835970       -68922730175242808.        4.7272255895608256E+020
   2.6573623299210166E-003  -114258.98635188515        5282852.3052641414       -67228455388079056.        4.7144522625701433E+020
   2.6954051791529057E-003  -112584.98263504021        24214923.235340949       -66922569398070976.        4.5298625687585764E+020
   2.7396252822704820E-003  -110698.00694696572        44083114.493152305       -68274026854473408.        4.1143548754215128E+020
   2.7884244634683564E-003  -108685.59282797920        62001722.128649585       -70831239778505648.        3.4588436268180655E+020
   2.8400390174218013E-003  -106632.86770504971        75239680.039457470       -73633011617296672.        2.6099535097910798E+020
   2.8926034737914142E-003  -104618.18853671831        82075510.232872933       -75641425627698176.        1.6561951432514771E+020
