# x,y,z,sp,vx,vy,vz,m
3.513010849855002338e+00,1.151138428416806914e+00,4.749947033643375782e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.162407742833575286e+00,6.523350324452216853e+00,-7.206783095344213130e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.177813663647805154e+00,2.012101985347882760e+00,-9.018006558136356432e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.642942215884500623e+00,2.278319992575126296e+00,-7.197784648491063919e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.596932031169600474e+00,6.238296994301193443e+00,-9.008967994885017205e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.574646276167734060e-01,4.232376167184830784e+00,1.082398528904221635e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.600807951926386696e+00,3.972274228653604328e-02,-1.082351960873572061e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.671298757797230028e+00,7.870105337841100557e+00,-6.524922230798546607e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.675926614910143275e+00,6.345616207740538695e-01,-9.651997312426153997e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.117242358789711787e+00,3.647285310949332615e+00,-6.565449493070959264e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.168326328103468814e+00,6.021785502235870169e+00,-8.353529092984462778e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.070768287746295844e+00,3.115582017669168646e+00,-1.018303994100915588e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.154956901802847824e+00,4.878013723364330367e+00,-9.658355142410179894e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.068567608049296735e+00,5.366693042415326076e+00,1.014973319831578991e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.161267742331291597e+00,2.472183507530939295e+00,-7.853952036093120093e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.526736845431486689e+00,7.347144297510316058e+00,-1.015117740371207944e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.616538892385739778e+00,6.750456686956382235e+00,-7.849588656392436192e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.615337423972809106e+00,1.770505996264860382e+00,-8.355926173293182657e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.564792828406905478e+00,1.158247355543139179e+00,1.017087923531907201e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.148814622788622453e+00,6.502834091542979422e+00,-1.798093079861002863e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.158315017659518720e+00,1.985383169678687443e+00,-3.591506336077491923e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.605493406257792799e+00,2.237210679279326708e+00,-1.784087625929916543e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.624412630242986655e+00,6.247575669214033844e+00,-3.591784430566737907e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.282835187990506998e-01,4.259359473319724643e+00,-5.407328341944482197e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.592004446079164914e+00,-7.100244396220986055e-03,-5.404146447225175010e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.698476455907758309e+00,7.879910458305454668e+00,-1.156413714908999024e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.674435766009488624e+00,5.953073278647378341e-01,-4.255687748690019312e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.167167424043634050e+00,3.616168769089269652e+00,-1.147340847662341234e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.167606234786203068e+00,5.999354759267139237e+00,-2.955400866544950933e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.090846448587223572e+00,3.149875862752398614e+00,-4.757934765214059780e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.134180775459587842e+00,4.890250157454917534e+00,-4.250047456810609248e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081746217965678269e+00,5.389618637956029801e+00,-6.041904417478736633e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.176870495179204834e+00,2.461237164921350029e+00,-2.442917413938131332e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.536640959073234391e+00,7.372860556033101531e+00,-4.765207620876994454e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.614481898100687651e+00,6.755431774141292145e+00,-2.440193541261425292e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.624462265200861566e+00,1.761444382691294885e+00,-2.959884705576170116e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.530114831490481553e+00,1.146139335689299932e+00,-6.066941139653255988e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.131157086860744121e+00,-1.053154460772051060e+01,3.585043963064789008e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.160615500136774392e+00,1.050142655397658409e+01,1.789828297854007211e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.619318725907057388e+00,1.075312466860115457e+01,3.595847240583114779e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.624151155108009004e+00,-1.075011471240695293e+01,1.815932453158848103e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.478835090729019308e-01,-1.278560390592302909e+01,-1.294864819313520238e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.581646403829457093e+00,8.539873246081940650e+00,1.689778662941383153e-02,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.670237698032360774e+00,-9.163257967821818895e+00,4.247675099991591097e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.663010026763278137e+00,9.143455243470864247e+00,1.142564407360834089e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.126627401649752613e+00,1.216426099364362656e+01,4.249660016078233404e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.141206890796791829e+00,-1.101182771714610631e+01,2.437364835696388621e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.093845672137260028e+00,1.163345985589218756e+01,6.361646458955789729e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.118274290143316918e+00,-1.214331310700532107e+01,1.170512924632735263e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.077419245035877049e+00,-1.161988857122896235e+01,-6.283187598014358111e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.171772272012971960e+00,1.100426248469512203e+01,2.953882857194902289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.529074869340835363e+00,-9.663000592406138622e+00,6.170732462765802229e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.611207117070340367e+00,-1.029037021700597343e+01,2.970663972088327220e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.594611727578599591e+00,1.028641986103077244e+01,2.446776802143582064e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.529430478083199318e+00,9.651129044759871434e+00,-6.638819557458693899e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.174489542499608019e+00,-1.051733820594815860e+01,8.989459084177198633e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.156862464416600345e+00,1.054049472706345192e+01,7.196833255165500987e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.598770053818355130e+00,1.075938878470127058e+01,9.013326720280970150e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.623305610609569793e+00,-1.076071214563103240e+01,7.211151798759679821e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.541446623557221896e-01,1.278186094773307957e+01,5.415444933984613129e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.605124451480947734e+00,8.507307696860792134e+00,5.426137439480862135e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.660858527137345053e+00,-9.145894077888595319e+00,9.660425688755468698e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.675158528834314264e+00,9.149780420583601526e+00,6.580986353690209789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.123649637802229151e+00,1.213113468386804961e+01,9.684700601109319962e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
