# x,y,z,sp,vx,vy,vz,m
1.731787172980200351e+00,-9.143063063340166607e+00,4.206290765817873201e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.725842481233426318e+00,9.155613045797712957e+00,1.149850083025287351e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.123920782395218865e+00,1.213198650268621925e+01,4.281417737746441965e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.154626635468639417e+00,-1.102842415187138769e+01,2.436079588484717284e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.027245674823941801e+00,1.163241577867612619e+01,6.660504019351173310e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.143796474964731580e+00,-1.215523068731330447e+01,1.180757591555395392e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.067631393942400919e+00,-1.162186780881342862e+01,-6.285625293514292000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.147398058653596120e+00,1.100858764488213382e+01,2.901313272787400699e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.521256099120491090e+00,-9.647732922224328433e+00,6.441542646585743936e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.617023924751385344e+00,-1.024385259905406542e+01,2.940925476331373467e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.638018786696871842e+00,1.027509684880502405e+01,2.453420602168078446e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.492989096996452769e+00,9.655873001284662749e+00,-6.710479439813189506e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.151272233357852670e+00,-1.051315895925167965e+01,8.996103850410085201e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.183616846939635092e+00,1.048911422638082769e+01,7.174814917823456817e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.569776585350584952e+00,1.072496772820121436e+01,9.041559839401337229e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.568851851190905311e+00,-1.074885964296602303e+01,7.225387072301176161e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.519641292060059379e-01,-1.280859852787891029e+01,5.437002022625911479e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.614527498270825312e+00,8.521848726764288173e+00,5.368317331083003907e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.713220696492828266e+00,-9.127513098644035594e+00,9.698086834279402879e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.668351280467879949e+00,9.119588808457097073e+00,6.512697939226178789e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.155507652631755811e+00,1.215694416666174504e+01,9.662292646600013413e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.143337988001793537e+00,-1.096445681287131535e+01,7.831606780045904159e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.113453642776245367e+00,1.167139823039916990e+01,6.049949742215389392e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.136903819271493532e+00,-1.217606352231619304e+01,6.602173915828024597e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.078874071731201090e+00,-1.160292336017857373e+01,4.762141430255558028e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.177644870500254015e+00,1.100464427820025293e+01,8.347655407195976096e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.520332576164306282e+00,-9.727224650497822367e+00,6.040509460707708556e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
